     841       0     841
  3899  3550    2   2    46
  3899  3552    2   2   279
  3899  3554    2   2   605
  3899  3556    2   2   630
  3899  3558    2   2   530
  3899  3560    2   2   449
  3899  3562    2   2   298
  3899  3564    2   2   461
  3899  3566    2   2   612
  3899  3568    2   2   776
  3899  3570    2   2   851
  3899  3572    2   2   902
  3899  3574    2   2  1012
  3899  3576    2   2  1071
  3899  3578    2   2   867
  3899  3580    2   2   726
  3899  3582    2   2   572
  3899  3584    2   2   478
  3899  3586    2   2   532
  3899  3588    2   2   553
  3899  3590    2   2   577
  3899  3592    2   2   720
  3899  3594    2   2   871
  3899  3596    2   2   578
  3899  3598    2   2   564
  3457  3600    2   2     1
  3459  3600    2   2     1
  3483  3600    2   2     1
  3489  3600    2   2     1
  3597  3600    2   2     1
  3599  3600    2   2     1
  3613  3600    2   2     1
  3637  3600    2   2     1
  3639  3600    2   2     1
  3647  3600    2   2     1
  3649  3600    2   2     8
  3651  3600    2   2    12
  3653  3600    2   2    10
  3657  3600    2   2     1
  3659  3600    2   2     1
  3669  3600    2   2     1
  3671  3600    2   2     2
  3673  3600    2   2    13
  3675  3600    2   2    20
  3677  3600    2   2    26
  3679  3600    2   2    34
  3681  3600    2   2    44
  3683  3600    2   2    50
  3685  3600    2   2    53
  3687  3600    2   2    51
  3689  3600    2   2    49
  3691  3600    2   2    51
  3693  3600    2   2    51
  3695  3600    2   2    51
  3697  3600    2   2    51
  3699  3600    2   2    51
  3701  3600    2   2    51
  3703  3600    2   2    51
  3705  3600    2   2    51
  3707  3600    2   2    52
  3709  3600    2   2    52
  3711  3600    2   2    52
  3713  3600    2   2    53
  3715  3600    2   2    53
  3717  3600    2   2    53
  3719  3600    2   2    53
  3721  3600    2   2    53
  3723  3600    2   2    52
  3725  3600    2   2    52
  3727  3600    2   2    52
  3729  3600    2   2    51
  3731  3600    2   2    51
  3733  3600    2   2    51
  3735  3600    2   2    51
  3737  3600    2   2    51
  3739  3600    2   2    51
  3741  3600    2   2    51
  3743  3600    2   2    51
  3745  3600    2   2    51
  3747  3600    2   2    51
  3749  3600    2   2    52
  3751  3600    2   2    53
  3753  3600    2   2    53
  3755  3600    2   2    53
  3757  3600    2   2    53
  3759  3600    2   2    53
  3761  3600    2   2    53
  3763  3600    2   2    54
  3765  3600    2   2    55
  3767  3600    2   2    55
  3769  3600    2   2    55
  3771  3600    2   2    57
  3773  3600    2   2    57
  3775  3600    2   2    59
  3777  3600    2   2    59
  3779  3600    2   2    61
  3781  3600    2   2    62
  3783  3600    2   2    63
  3785  3600    2   2    65
  3787  3600    2   2    66
  3789  3600    2   2    68
  3791  3600    2   2    70
  3793  3600    2   2    72
  3795  3600    2   2    75
  3797  3600    2   2    81
  3799  3600    2   2    87
  3801  3600    2   2    95
  3803  3600    2   2   101
  3805  3600    2   2   106
  3807  3600    2   2   112
  3809  3600    2   2   127
  3811  3600    2   2   144
  3813  3600    2   2   159
  3815  3600    2   2   167
  3817  3600    2   2   171
  3819  3600    2   2   175
  3821  3600    2   2   179
  3823  3600    2   2   184
  3825  3600    2   2   190
  3827  3600    2   2   204
  3829  3600    2   2   243
  3831  3600    2   2   293
  3833  3600    2   2   347
  3835  3600    2   2   393
  3837  3600    2   2   418
  3839  3600    2   2   454
  3841  3600    2   2   520
  3843  3600    2   2   628
  3845  3600    2   2   786
  3847  3600    2   2   898
  3849  3600    2   2   793
  3851  3600    2   2   520
  3853  3600    2   2   580
  3855  3600    2   2   693
  3857  3600    2   2   796
  3859  3600    2   2   819
  3861  3600    2   2   800
  3863  3600    2   2   761
  3865  3600    2   2   693
  3867  3600    2   2   646
  3869  3600    2   2   712
  3871  3600    2   2   737
  3873  3600    2   2   721
  3875  3600    2   2   698
  3877  3600    2   2   670
  3879  3600    2   2   561
  3881  3600    2   2   547
  3883  3600    2   2   615
  3885  3600    2   2   594
  3887  3600    2   2   545
  3889  3600    2   2   529
  3891  3600    2   2   455
  3893  3600    2   2   316
  3895  3600    2   2   117
  3897  3600    2   2   254
  3899  3600    2   2   513
