    8943    2630    3644    1558     600     322     155      32       2       0       0
599 67 1 1 20
600 67 1 1 15
654 67 1 1 45
670 67 1 1 1
671 67 1 1 2
673 67 1 1 5
703 67 1 1 22
723 67 1 1 48
762 67 1 1 21
763 67 1 1 19
797 67 1 1 18
569 68 1 1 22
571 68 1 1 55
608 68 1 1 7
659 68 1 1 2
663 68 1 1 2
667 68 1 1 3
670 68 1 1 2
673 68 1 1 1
686 68 1 1 14
703 68 1 1 31
720 68 1 1 343
721 68 1 1 224
761 68 1 1 19
794 68 1 1 1
804 68 1 1 16
805 68 1 1 25
568 69 1 1 234
569 69 1 1 250
570 69 1 1 234
571 69 1 1 199
658 69 1 1 42
659 69 1 1 45
660 69 1 1 16
661 69 1 1 8
662 69 1 1 4
663 69 1 1 7
664 69 1 1 2
666 69 1 1 5
667 69 1 1 6
670 69 1 1 4
671 69 1 1 3
672 69 1 1 3
673 69 1 1 3
701 69 1 1 8
702 69 1 1 33
703 69 1 1 58
721 69 1 1 14
761 69 1 1 51
797 69 1 1 3
805 69 1 1 10
606 70 1 1 168
611 70 1 1 134
657 70 1 1 39
680 70 1 1 29
681 70 1 1 27
757 70 1 1 7
759 70 1 1 41
792 70 1 1 11
798 70 1 1 3
799 70 1 1 2
802 70 1 1 2
805 70 1 1 2
606 71 1 1 192
607 71 1 1 24
608 71 1 1 11
609 71 1 1 4
610 71 1 1 68
611 71 1 1 148
656 71 1 1 11
657 71 1 1 58
681 71 1 1 5
698 71 1 1 1
699 71 1 1 9
799 71 1 1 3
802 71 1 1 2
618 72 1 1 224
623 72 1 1 239
676 72 1 1 2
677 72 1 1 1
697 72 1 1 1
714 72 1 1 408
715 72 1 1 235
716 72 1 1 18
786 72 1 1 173
788 72 1 1 12
789 72 1 1 3
619 73 1 1 2
623 73 1 1 105
696 73 1 1 1
697 73 1 1 9
714 73 1 1 211
757 73 1 1 28
786 73 1 1 109
787 73 1 1 19
566 74 1 1 313
594 74 1 1 338
595 74 1 1 223
601 74 1 1 14
606 74 1 1 10
612 74 1 1 9
614 74 1 1 107
615 74 1 1 137
625 74 1 1 232
